Sexo;Ocupación;Tipo de sector;Periodo;Total
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2012T1;105,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2011T4;106
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2011T3;110,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2011T2;112,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2011T1;101,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2024T3;4,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2024T2;3,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2024T1;4,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2023T4;3,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2023T3;2,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2023T2;6,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2023T1;7,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2022T4;8,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2022T3;4,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2022T2;6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2022T1;3,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2021T4;2,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2021T3;2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2021T2;3,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2021T1;4,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2020T4;4,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2020T3;3,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2020T2;4,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2020T1;5,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2019T4;2,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2019T3;1,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2019T2;1,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2019T1;2,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2018T4;2,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2018T3;2,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2018T2;1,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2018T1;1,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2017T4;3,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2017T3;2,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2017T2;2,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2017T1;3,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2016T4;3,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2016T3;2,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2016T2;2,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2016T1;4,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2015T4;3,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2015T3;5,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2015T2;5,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2015T1;5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2014T4;2,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2014T3;4,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2014T2;3,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2014T1;3,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2013T4;3,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2013T3;3,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2013T2;2,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2013T1;3,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2012T4;4,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2012T3;3,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2012T2;1,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2012T1;1,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2011T4;5,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2011T3;5,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2011T2;6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2011T1;3,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2024T3;84
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2024T2;83,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2024T1;87,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2023T4;82,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2023T3;81,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2023T2;81
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2023T1;77,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2022T4;82,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2022T3;84,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2022T2;80
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2022T1;81,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2021T4;87,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2021T3;83,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2021T2;87,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2021T1;78,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2020T4;72,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2020T3;73,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2020T2;72
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2020T1;71,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2019T4;75,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2019T3;79,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2019T2;83,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2019T1;84,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2018T4;81,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2018T3;85
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2018T2;91,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2018T1;88,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2017T4;90,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2017T3;85,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2017T2;86,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2017T1;86,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2016T4;87,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2016T3;83,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2016T2;75,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2016T1;73,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2015T4;75,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2015T3;79,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2015T2;80,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2015T1;78,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2014T4;79,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2014T3;80,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2014T2;79
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2014T1;77
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2013T4;79,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2013T3;80,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2013T2;87,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2013T1;93
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2012T4;100,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2012T3;106,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2012T2;100,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2012T1;103,4
